TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,INCOME,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,URBANCITY,NEW_CAR,H_RENTER,JOB_COLOR
0,0,43,0,59026,No,F,High School,45,Commercial,11700,6,Minivan,4449,2,No,0,Urban,1,1,Blue
0,0,70,0,78170,No,M,PhD,40,Private,14940,6,SUV,0,0,No,0,Urban,1,0,White
1,1,36,1,31259,Yes,M,<High School,32,Commercial,21510,14,Van,3719,1,No,0,Urban,0,0,Blue
1,0,39,0,48490,No,F,Bachelors,39,Commercial,15180,4,SUV,3893,1,No,0,Urban,0,0,Blue
1,0,48,0,82885,No,M,Bachelors,60,Private,21340,1,Minivan,0,0,No,1,Urban,0,1,White
1,0,47,0,0,No,M,<High School,25,Private,17890,6,Van,0,0,No,0,Urban,0,1,Blue
0,0,47,0,166359,Yes,F,PhD,41,Private,10250,3,SUV,0,0,No,2,Urban,0,0,White
0,0,48,0,90971,No,M,PhD,39,Private,14630,4,Minivan,0,0,No,2,Urban,0,1,White
1,0,55,0,32880,Yes,M,<High School,27,Commercial,4790,11,Pickup,0,0,No,3,Urban,1,0,Blue
1,0,42,1,54427,No,F,Bachelors,29,Private,5700,1,Sports Car,0,0,No,2,Urban,0,1,White
0,0,48,0,98735,Yes,M,Masters,14,Commercial,32250,10,Panel Truck,4159,2,No,3,Urban,0,0,White
0,0,38,0,3136,No,M,<High School,39,Commercial,14230,1,Minivan,0,0,No,0,Urban,0,1,Blue
0,0,30,1,110913,Yes,M,Bachelors,40,Commercial,4500,7,Pickup,0,0,No,2,Urban,0,0,Blue
0,0,56,0,102385,Yes,F,Bachelors,51,Private,22500,1,Minivan,0,0,No,1,Rural,0,0,Blue
0,0,42,1,200928,Yes,M,PhD,13,Private,29950,1,Minivan,0,0,No,0,Urban,0,0,White
1,0,30,1,0,No,F,<High School,49,Private,6130,9,SUV,0,0,No,0,Rural,1,1,Blue
0,0,55,0,3083,Yes,M,Masters,46,Private,7310,10,Pickup,0,0,No,1,Urban,0,0,White
0,0,41,0,119109,No,M,Masters,39,Private,21890,4,Minivan,0,0,No,0,Rural,0,1,White
0,0,44,1,85472,No,F,Bachelors,51,Private,28640,1,Sports Car,7537,1,No,0,Urban,0,0,White
0,1,39,1,25687,Yes,F,High School,49,Commercial,7970,6,SUV,0,0,No,1,Rural,1,0,Blue
0,0,40,0,120419,Yes,M,Masters,29,Private,14130,4,Minivan,0,0,No,2,Urban,0,0,White
0,0,68,0,45033,Yes,M,High School,5,Private,8400,4,Sports Car,36622,2,No,8,Rural,0,1,Blue
0,0,48,0,137163,No,M,PhD,9,Commercial,12080,1,Pickup,0,0,No,2,Urban,0,0,White
1,0,36,0,104424,No,F,Masters,43,Private,13190,6,SUV,6032,3,No,2,Urban,0,1,White
0,0,33,1,45808,Yes,M,Masters,5,Commercial,19410,3,Van,922,2,No,4,Urban,0,0,White
0,1,42,1,114277,Yes,M,Masters,6,Private,15620,10,Minivan,0,0,No,0,Urban,0,0,White
0,0,48,0,105356,Yes,M,Bachelors,55,Private,16840,9,Van,0,0,No,1,Urban,0,1,White
0,0,45,0,96599,Yes,M,Bachelors,42,Commercial,22940,7,Panel Truck,6292,1,No,2,Urban,0,0,White
0,0,29,1,109719,No,F,Masters,28,Private,21160,16,SUV,6091,3,No,3,Urban,0,1,White
0,0,49,0,68593,Yes,F,High School,29,Commercial,14760,11,SUV,0,0,No,1,Rural,1,0,Blue
0,0,49,0,67359,No,M,Masters,6,Private,13140,10,Minivan,0,0,No,0,Urban,0,0,White
1,0,57,0,26634,Yes,M,High School,38,Commercial,4980,4,Pickup,7795,2,No,7,Urban,0,0,White
0,0,47,0,136130,No,M,PhD,46,Private,15110,4,Minivan,0,0,No,0,Urban,0,1,White
0,0,27,1,0,Yes,F,Bachelors,48,Private,20570,6,SUV,0,0,No,3,Rural,0,0,Blue
1,0,39,1,0,Yes,F,High School,18,Private,5400,1,SUV,2781,3,No,0,Urban,0,1,Blue
0,0,51,0,24119,Yes,M,High School,49,Commercial,14760,3,Minivan,935,3,No,3,Urban,0,0,Blue
0,0,33,1,22343,Yes,M,Bachelors,5,Private,7030,1,Pickup,1717,2,No,0,Urban,0,1,White
1,0,44,1,35066,No,F,High School,47,Private,18880,4,SUV,37642,3,Yes,6,Urban,1,1,White
0,0,46,0,57209,Yes,M,Masters,24,Private,6100,1,Minivan,5334,3,No,5,Urban,0,0,White
1,0,44,1,66200,No,F,Bachelors,53,Private,17260,13,SUV,0,0,No,1,Urban,0,0,White
0,0,55,0,127755,Yes,F,Bachelors,39,Commercial,37670,10,Minivan,0,0,No,0,Urban,0,0,Blue
0,0,41,0,23327,No,F,Bachelors,25,Private,13460,6,Sports Car,27632,2,No,8,Urban,0,0,Blue
1,0,30,1,34586,No,M,High School,38,Private,10130,7,Pickup,28174,2,Yes,7,Urban,0,1,White
0,0,43,0,101805,No,M,Bachelors,50,Commercial,35240,6,Panel Truck,34646,2,Yes,4,Urban,0,1,White
1,0,28,1,0,No,F,High School,39,Private,4300,7,Sports Car,0,0,No,0,Urban,0,1,Blue
1,0,35,1,31407,No,F,<High School,9,Private,8140,1,SUV,0,0,Yes,0,Urban,0,0,White
1,0,57,1,118155,No,F,<High School,43,Private,40520,4,SUV,0,0,No,4,Urban,0,1,Blue
0,0,41,0,42206,No,F,Masters,35,Private,18460,10,SUV,5274,2,No,10,Urban,0,1,White
0,0,45,1,39055,Yes,F,High School,17,Private,9910,10,Sports Car,5762,5,No,6,Urban,1,0,White
0,0,46,0,57323,No,F,Bachelors,17,Private,8780,6,Minivan,0,0,No,2,Urban,0,1,White
0,0,51,0,50166,No,M,High School,32,Commercial,11620,6,Minivan,33864,3,No,5,Urban,1,0,Blue
0,0,51,0,112674,Yes,F,Bachelors,59,Private,12770,6,SUV,0,0,Yes,0,Rural,0,0,Blue
0,0,58,0,34136,Yes,M,<High School,28,Private,17000,7,Van,26749,1,Yes,4,Urban,1,0,Blue
0,0,57,0,139928,Yes,M,PhD,31,Commercial,7200,4,Pickup,2059,3,No,2,Urban,0,0,White
0,0,52,0,78271,No,M,PhD,38,Commercial,27400,6,Panel Truck,7337,4,No,5,Urban,0,0,White
0,0,48,0,11067,No,F,<High School,47,Private,7410,4,Sports Car,0,0,No,3,Rural,0,1,Blue
0,1,41,1,5316,Yes,F,Bachelors,30,Private,9160,6,SUV,0,0,Yes,0,Urban,0,0,Blue
0,0,32,0,14846,No,M,<High School,40,Commercial,22330,3,Van,0,0,No,2,Rural,1,1,White
0,0,47,0,0,No,F,PhD,32,Private,19860,1,Minivan,0,0,No,0,Rural,0,1,Blue
0,0,29,1,75468,No,F,Bachelors,24,Private,13140,4,Pickup,0,0,No,2,Urban,0,1,White
0,0,50,0,55172,Yes,M,Bachelors,33,Commercial,12020,20,Pickup,0,0,No,1,Urban,0,0,Blue
0,0,65,0,131548,Yes,F,High School,37,Private,23930,10,SUV,0,0,No,0,Rural,1,0,White
1,0,53,0,117470,Yes,F,Masters,50,Private,14580,1,Sports Car,47097,3,Yes,0,Urban,0,0,White
0,0,49,0,94283,Yes,M,Masters,35,Commercial,29550,1,Panel Truck,0,0,No,1,Rural,0,0,White
1,0,57,0,128441,Yes,M,PhD,29,Commercial,20040,1,Van,6713,3,No,7,Urban,0,0,White
1,1,56,1,55380,No,M,High School,18,Commercial,11100,1,Minivan,6164,1,No,7,Urban,1,1,Blue
0,0,52,0,69866,Yes,F,Bachelors,20,Commercial,19930,3,Pickup,0,0,No,2,Urban,0,0,White
0,0,58,1,116948,Yes,M,Masters,54,Private,18990,1,Van,0,0,No,0,Urban,0,0,White
0,0,43,1,23157,Yes,M,High School,27,Private,8120,1,Minivan,0,0,No,7,Rural,1,0,White
0,1,43,1,25934,No,F,High School,46,Private,28580,6,Minivan,0,0,No,0,Rural,0,1,White
0,0,54,0,50705,Yes,M,Bachelors,43,Commercial,31410,3,Panel Truck,0,0,Yes,0,Urban,0,0,Blue
0,0,45,0,55060,No,M,<High School,52,Commercial,27660,6,Panel Truck,0,0,No,0,Rural,0,1,Blue
0,0,48,0,44895,Yes,M,High School,57,Commercial,30470,1,Minivan,6313,3,No,3,Urban,0,0,Blue
1,0,46,0,49917,Yes,F,<High School,36,Private,18640,10,SUV,0,0,No,2,Urban,0,0,Blue
0,0,42,1,32038,Yes,F,Bachelors,44,Private,20880,17,Sports Car,8260,2,No,1,Urban,0,0,White
0,1,39,1,46491,No,M,<High School,22,Commercial,23550,4,Panel Truck,1823,3,No,4,Rural,1,1,Blue
1,0,55,0,27688,No,M,High School,20,Commercial,16760,3,Van,7369,1,No,3,Urban,0,1,Blue
0,0,46,0,30111,No,M,<High School,28,Private,19780,1,Van,8863,1,No,3,Urban,1,0,Blue
0,1,45,1,20045,Yes,F,<High School,5,Private,3500,10,SUV,0,0,No,0,Urban,1,0,Blue
1,0,27,1,10405,No,F,<High School,39,Private,15840,6,Sports Car,32477,2,Yes,1,Urban,0,1,Blue
0,0,45,1,100335,Yes,M,PhD,36,Private,16030,10,Minivan,0,0,No,0,Urban,0,0,White
1,0,38,1,77830,Yes,F,High School,58,Commercial,11630,7,SUV,0,0,No,2,Urban,0,0,Blue
0,0,46,0,102253,No,M,Bachelors,27,Commercial,22900,6,Panel Truck,4842,1,No,6,Urban,0,0,White
0,0,35,1,43196,Yes,F,Masters,22,Private,5000,3,Sports Car,0,0,No,0,Urban,0,0,White
1,0,57,0,51343,Yes,F,Bachelors,22,Private,15440,10,SUV,1125,1,No,4,Urban,0,0,White
0,0,41,0,187284,No,M,Masters,32,Commercial,11360,6,Pickup,4538,2,No,4,Urban,0,1,White
0,0,52,0,78322,No,F,Bachelors,20,Private,14230,18,Minivan,0,0,No,1,Urban,0,1,White
0,0,52,0,152004,Yes,F,Masters,29,Private,21900,10,Minivan,0,0,No,3,Rural,1,0,White
1,0,34,1,45843,Yes,F,<High School,12,Private,19980,21,SUV,0,0,Yes,0,Urban,0,0,Blue
0,0,68,0,0,No,F,<High School,41,Private,8300,1,Sports Car,0,0,No,1,Rural,1,0,Blue
0,0,42,0,107562,Yes,F,Bachelors,36,Private,5700,7,SUV,971,2,No,4,Urban,0,0,White
1,0,28,1,0,Yes,F,High School,45,Private,4950,1,SUV,8438,1,No,4,Urban,0,1,Blue
1,0,47,0,76901,No,F,Masters,34,Private,18680,6,SUV,0,0,No,0,Urban,0,0,White
0,0,44,1,0,Yes,M,Bachelors,12,Private,1500,4,Minivan,0,0,No,1,Rural,0,1,Blue
0,0,48,0,68521,No,F,High School,18,Private,6300,16,Sports Car,0,0,Yes,1,Rural,0,1,White
1,0,58,0,72840,Yes,F,Bachelors,20,Commercial,27830,6,Van,3589,1,No,7,Urban,0,0,White
0,0,48,0,0,Yes,F,High School,24,Private,6920,1,SUV,0,0,No,2,Urban,1,0,Blue
1,1,43,1,90610,Yes,M,Bachelors,38,Private,21090,6,Van,1942,1,No,6,Urban,0,0,White
0,0,53,0,8712,Yes,F,Masters,39,Private,6800,3,SUV,0,0,No,0,Rural,0,0,Blue
0,0,47,0,143653,No,M,Masters,30,Commercial,29650,1,Panel Truck,4256,1,No,2,Urban,0,0,White
1,1,41,1,52942,No,F,Bachelors,25,Commercial,24980,1,Pickup,10023,2,No,2,Urban,0,1,Blue
0,0,48,0,114544,Yes,M,PhD,19,Commercial,9910,7,Pickup,6555,4,No,0,Urban,0,0,White
0,0,30,1,51110,No,F,<High School,30,Private,12350,4,Sports Car,7884,3,No,2,Urban,0,0,Blue
0,0,49,0,146639,Yes,F,Masters,34,Private,21060,6,Minivan,0,0,No,0,Urban,0,0,White
1,0,36,0,158,Yes,M,High School,33,Private,18270,1,Minivan,8187,3,No,0,Urban,0,1,Blue
1,0,38,1,23636,No,M,High School,6,Commercial,4800,14,Pickup,0,0,No,0,Urban,1,0,White
0,0,40,1,62024,Yes,M,Bachelors,35,Commercial,11700,6,Pickup,7507,3,No,4,Urban,0,0,White
0,0,53,0,197036,No,F,PhD,42,Private,26500,11,Pickup,0,0,No,0,Urban,0,0,White
0,0,48,0,84426,Yes,M,Bachelors,40,Commercial,14740,4,Minivan,2878,2,No,4,Urban,0,1,Blue
0,0,53,0,0,No,F,Bachelors,35,Commercial,21200,3,SUV,0,0,No,1,Urban,0,1,Blue
1,0,51,0,72037,No,M,High School,13,Commercial,19980,4,Van,0,0,No,0,Urban,0,1,White
0,0,51,0,0,No,F,Bachelors,61,Private,6600,9,SUV,0,0,No,0,Rural,1,0,Blue
0,0,46,0,153199,Yes,M,High School,17,Commercial,17520,9,Van,4636,3,No,4,Urban,0,0,Blue
0,0,54,0,120141,No,F,PhD,13,Private,25690,4,Pickup,0,0,No,0,Urban,0,1,White
1,1,44,1,2141,Yes,M,High School,53,Commercial,10070,1,Pickup,40958,1,Yes,1,Urban,1,1,Blue
0,0,53,0,91516,Yes,F,Masters,17,Private,17830,1,SUV,6700,3,No,3,Urban,0,0,White
0,0,43,0,62566,No,M,Bachelors,56,Private,14310,10,Minivan,0,0,No,3,Rural,1,1,White
0,0,35,0,52216,No,M,High School,29,Private,10220,1,Pickup,0,0,Yes,0,Rural,1,1,Blue
1,0,59,0,51425,Yes,F,High School,19,Commercial,12540,1,SUV,0,0,No,3,Urban,1,0,Blue
0,0,51,0,102135,No,F,Masters,16,Private,29070,1,SUV,0,0,No,0,Urban,0,0,White
0,0,28,1,0,Yes,M,High School,22,Private,4300,1,Minivan,8800,3,No,3,Urban,0,1,Blue
1,0,47,0,50323,Yes,M,<High School,5,Private,7620,1,Minivan,5513,2,No,1,Urban,1,0,Blue
1,0,42,0,41901,No,F,Masters,35,Private,17520,6,SUV,0,0,No,0,Urban,0,1,Blue
1,0,36,0,28591,No,F,High School,29,Private,5000,13,Sports Car,0,0,Yes,0,Urban,1,1,White
1,0,39,0,39512,No,F,High School,29,Commercial,7660,10,SUV,2054,2,No,1,Urban,1,1,Blue
0,0,39,0,53918,Yes,M,Bachelors,42,Commercial,10880,4,Pickup,0,0,No,0,Urban,0,0,Blue
0,0,46,0,67381,Yes,F,Masters,34,Private,27630,4,Pickup,6149,3,No,4,Urban,0,0,White
0,0,35,1,110312,No,F,PhD,43,Private,14070,6,Minivan,778,1,No,4,Urban,0,1,White
1,1,43,1,23035,No,F,High School,62,Private,15250,12,SUV,2213,3,No,2,Urban,0,1,White
1,0,48,0,34313,Yes,M,<High School,50,Commercial,10300,1,Pickup,0,0,No,8,Urban,0,1,Blue
0,0,38,0,172670,Yes,M,Masters,41,Commercial,21900,11,Van,0,0,No,0,Urban,0,0,White
0,0,46,0,0,Yes,F,Bachelors,54,Private,6140,1,SUV,0,0,No,1,Rural,0,0,Blue
0,1,56,1,127361,Yes,M,Masters,12,Private,13530,1,Minivan,7068,2,No,0,Urban,0,0,White
1,0,63,0,0,Yes,F,PhD,36,Private,14590,10,SUV,7540,3,No,4,Urban,0,0,Blue
1,0,33,1,54480,No,M,High School,48,Commercial,10250,6,Pickup,31332,5,Yes,5,Urban,0,0,Blue
0,0,53,0,58354,Yes,F,High School,23,Commercial,13760,5,Sports Car,0,0,No,0,Rural,0,0,Blue
1,0,48,0,70682,Yes,F,High School,25,Commercial,27800,4,Pickup,0,0,Yes,0,Urban,1,0,Blue
0,0,44,0,98369,No,F,High School,15,Commercial,34270,10,Pickup,0,0,No,2,Urban,1,1,White
0,0,45,0,81547,No,F,Bachelors,21,Private,8100,15,SUV,0,0,No,0,Urban,0,1,White
0,0,50,0,77950,No,M,PhD,5,Private,20210,3,Van,13118,1,No,4,Urban,0,0,White
1,0,51,0,147923,Yes,M,Bachelors,5,Commercial,26470,1,Panel Truck,0,0,Yes,0,Urban,1,0,White
0,0,49,0,86211,No,F,Bachelors,71,Commercial,8170,6,Sports Car,0,0,No,1,Urban,0,0,Blue
0,0,26,1,31270,Yes,F,High School,26,Private,7230,1,SUV,0,0,No,0,Rural,0,0,White
0,0,35,1,71903,No,M,High School,18,Private,12190,14,Pickup,4688,2,No,0,Urban,1,0,White
0,0,49,0,0,No,M,High School,38,Commercial,6400,1,Pickup,0,0,Yes,0,Rural,0,1,Blue
1,0,41,1,24660,Yes,M,High School,25,Commercial,16230,1,Van,5330,1,No,0,Urban,1,0,White
0,0,52,0,232280,Yes,F,PhD,33,Commercial,49880,6,Van,1482,2,No,5,Urban,0,1,White
0,0,51,0,201146,No,F,Masters,52,Private,19350,10,Minivan,0,0,No,0,Urban,0,1,White
1,0,53,0,46396,Yes,M,Bachelors,29,Commercial,22340,10,Van,0,0,No,0,Urban,0,0,Blue
1,0,48,0,17224,Yes,M,<High School,28,Commercial,9680,6,Pickup,0,0,No,1,Urban,0,0,White
0,1,42,1,168800,Yes,M,PhD,13,Commercial,30610,1,Panel Truck,0,0,No,0,Urban,0,0,White
0,0,57,0,11322,No,F,<High School,63,Private,8330,4,SUV,5732,1,No,7,Rural,0,1,Blue
1,0,40,1,0,No,F,Bachelors,38,Private,6690,3,SUV,0,0,No,0,Urban,0,1,Blue
0,0,28,1,33900,Yes,M,<High School,40,Private,15870,1,Minivan,0,0,No,0,Rural,0,0,White
0,0,41,0,88690,No,M,Bachelors,26,Private,17580,10,Van,3351,3,No,5,Urban,0,0,White
0,1,42,1,75288,Yes,F,Bachelors,8,Private,19250,6,Minivan,13118,1,No,6,Urban,0,0,White
0,0,47,0,58568,Yes,F,Masters,34,Private,12060,10,SUV,873,3,No,4,Urban,0,0,White
0,0,66,1,108654,Yes,M,Masters,22,Private,11460,4,SUV,0,0,No,2,Urban,0,0,White
0,0,36,1,71487,Yes,F,Bachelors,24,Private,5100,4,Sports Car,3519,3,No,0,Urban,0,0,White
0,0,45,1,27960,Yes,F,High School,51,Private,26310,7,Pickup,0,0,No,2,Rural,1,1,White
0,0,48,0,0,No,F,Bachelors,51,Private,17630,1,SUV,35519,1,Yes,7,Urban,0,0,Blue
1,0,39,0,0,Yes,F,High School,55,Commercial,5400,5,Sports Car,27973,3,Yes,6,Urban,0,1,Blue
0,0,46,0,73085,Yes,M,Bachelors,36,Private,10220,6,Minivan,0,0,No,0,Urban,0,0,White
0,0,58,0,38435,Yes,F,High School,21,Commercial,27360,1,Pickup,2357,1,No,3,Urban,1,0,White
0,0,48,0,132869,Yes,M,Masters,38,Commercial,34800,10,Panel Truck,0,0,No,0,Rural,0,0,White
0,0,63,0,39508,Yes,M,Bachelors,28,Commercial,7800,3,SUV,0,0,No,0,Urban,0,0,Blue
0,0,41,0,49470,No,M,Bachelors,21,Private,10550,1,Pickup,2987,2,No,2,Urban,0,1,White
0,0,48,0,78323,No,M,Masters,46,Private,14130,1,Minivan,7517,2,No,6,Urban,0,0,White
1,0,61,1,113754,No,F,Masters,44,Private,19560,1,Sports Car,44029,4,Yes,6,Urban,0,0,White
1,1,37,1,67356,No,M,Bachelors,22,Private,22860,3,Minivan,1361,2,No,6,Urban,0,1,White
1,0,50,0,76091,Yes,M,High School,53,Commercial,38500,1,Panel Truck,0,0,No,1,Urban,1,0,Blue
0,0,54,0,43112,Yes,F,<High School,22,Private,10490,1,SUV,0,0,No,0,Urban,1,0,Blue
0,0,42,0,64735,No,M,Bachelors,23,Commercial,15320,1,Minivan,0,0,No,0,Urban,0,1,Blue
0,0,37,0,104539,Yes,M,Bachelors,27,Commercial,26230,6,Minivan,5046,2,No,2,Urban,0,0,Blue
1,1,58,1,108047,Yes,F,Bachelors,29,Private,18100,1,SUV,4646,2,No,3,Urban,0,0,White
1,0,62,0,144823,Yes,F,PhD,17,Private,22180,4,Sports Car,0,0,No,0,Urban,0,0,White
0,0,40,0,18539,Yes,M,<High School,45,Private,9390,6,Pickup,0,0,No,0,Urban,0,0,White
0,0,45,0,58369,Yes,M,High School,49,Private,20480,10,Van,0,0,No,0,Urban,1,0,White
1,0,47,0,28750,No,F,<High School,5,Private,6200,7,Minivan,11068,3,No,2,Urban,1,1,Blue
0,0,40,1,39793,No,M,Bachelors,29,Commercial,12780,4,Minivan,803,1,No,6,Urban,0,1,Blue
0,0,42,1,60304,Yes,F,High School,23,Private,24100,3,Minivan,48726,2,Yes,1,Urban,0,0,White
1,0,60,0,105207,No,M,PhD,25,Commercial,7500,1,Pickup,6795,1,No,5,Urban,0,1,White
0,0,32,1,56665,No,M,Bachelors,59,Commercial,11810,10,Pickup,0,0,Yes,0,Rural,0,1,Blue
0,0,44,0,49604,Yes,M,High School,22,Private,6640,19,Pickup,0,0,No,1,Urban,0,0,Blue
1,0,57,1,0,Yes,F,High School,32,Private,16720,1,SUV,0,0,No,0,Urban,1,0,Blue
1,0,49,0,55015,Yes,M,Bachelors,23,Commercial,6400,4,Pickup,3034,2,No,5,Urban,0,0,Blue
0,0,64,1,50166,Yes,M,Masters,42,Private,13450,1,SUV,0,0,No,0,Urban,0,0,White
0,0,26,1,9828,No,F,High School,46,Private,5080,3,SUV,0,0,No,0,Rural,1,1,Blue
0,0,35,1,0,No,M,High School,13,Private,15840,14,Minivan,4665,2,No,6,Urban,1,1,Blue
0,0,50,0,33231,No,M,<High School,43,Private,9820,4,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,54,0,64306,Yes,M,Masters,38,Private,12630,6,Minivan,0,0,No,2,Urban,0,0,White
0,0,56,0,113370,No,F,PhD,49,Commercial,18990,10,Pickup,1841,2,No,0,Urban,0,1,White
1,0,51,0,163219,No,M,Masters,26,Commercial,11940,3,Pickup,0,0,No,1,Urban,0,1,White
1,0,60,0,17461,No,F,High School,30,Private,11240,10,Sports Car,0,0,No,0,Rural,1,0,White
0,0,46,0,160642,Yes,F,PhD,25,Commercial,22160,1,Pickup,30575,1,No,6,Urban,0,0,White
0,0,27,1,26096,No,M,High School,17,Private,9980,1,Minivan,5425,1,No,0,Urban,1,0,White
0,1,40,1,42466,Yes,M,High School,35,Commercial,30690,13,Panel Truck,0,0,No,0,Urban,0,0,Blue
0,0,49,0,93202,Yes,F,Masters,30,Private,15720,1,SUV,0,0,No,0,Urban,0,0,White
1,0,47,0,56731,Yes,F,High School,26,Commercial,7170,1,Sports Car,8547,1,No,0,Urban,0,0,Blue
0,0,52,0,81008,Yes,M,Bachelors,22,Commercial,24830,4,Panel Truck,11193,4,No,4,Urban,0,0,White
0,0,42,1,880,Yes,F,High School,43,Private,10890,6,Sports Car,0,0,No,0,Rural,1,1,Blue
0,0,31,1,64365,Yes,M,Masters,23,Private,22790,1,Minivan,0,0,No,4,Urban,0,1,White
1,1,41,1,77432,No,F,Bachelors,43,Private,18110,1,Minivan,0,0,No,0,Urban,0,0,White
0,0,38,0,74705,No,F,Bachelors,14,Private,15070,1,Minivan,0,0,No,1,Urban,0,0,White
0,1,43,1,31713,Yes,M,Masters,39,Commercial,27460,1,Panel Truck,3594,1,No,3,Urban,0,0,White
1,0,47,0,0,Yes,F,High School,5,Private,6200,1,Sports Car,4962,1,No,6,Urban,0,0,Blue
0,0,54,0,56480,Yes,F,Masters,61,Commercial,27640,4,Pickup,0,0,No,0,Urban,0,0,White
1,1,41,1,50008,Yes,F,<High School,37,Private,10600,1,SUV,9995,1,No,0,Urban,1,0,White
0,0,54,1,131383,Yes,F,Masters,25,Private,11940,1,SUV,0,0,No,0,Urban,0,0,White
0,0,43,1,49982,No,F,Bachelors,17,Private,10800,6,SUV,0,0,No,0,Rural,0,0,White
0,0,46,0,85610,No,M,Bachelors,5,Private,14660,10,Minivan,0,0,No,0,Urban,0,0,White
0,0,51,0,83293,Yes,F,Masters,62,Private,19620,6,SUV,0,0,No,3,Urban,0,0,White
1,0,27,1,35263,No,F,High School,10,Private,20150,6,Sports Car,0,0,No,0,Urban,1,1,White
1,1,51,1,48882,Yes,M,High School,35,Commercial,11510,6,Pickup,42970,1,Yes,3,Urban,1,0,White
1,0,46,0,0,No,F,High School,35,Private,1500,17,SUV,0,0,No,0,Urban,1,1,Blue
1,1,46,0,56237,Yes,M,High School,42,Commercial,7440,1,SUV,16165,2,Yes,2,Urban,0,0,Blue
0,0,45,0,15249,Yes,M,<High School,24,Private,29370,1,Minivan,0,0,No,0,Rural,0,1,Blue
0,0,64,1,4143,Yes,F,<High School,46,Private,4890,1,Sports Car,0,0,No,1,Rural,1,0,White
0,1,42,1,84505,Yes,F,Masters,20,Private,26860,10,SUV,8161,2,No,9,Urban,0,0,White
0,0,50,0,74659,Yes,M,Masters,29,Commercial,23680,6,Panel Truck,36136,2,No,4,Urban,0,0,White
0,0,32,1,97645,No,F,Bachelors,87,Private,20900,1,SUV,0,0,No,0,Rural,0,0,White
0,0,44,1,62721,Yes,F,Bachelors,42,Private,15290,1,SUV,24878,1,No,4,Urban,0,0,White
0,1,37,1,74546,No,M,Masters,12,Private,15180,3,Minivan,7078,1,No,0,Urban,0,1,White
1,0,46,0,113004,Yes,M,Masters,15,Commercial,29370,3,Panel Truck,4174,2,No,3,Urban,0,0,White
0,0,50,0,43379,No,M,Bachelors,16,Private,32120,14,Minivan,0,0,No,0,Urban,0,0,White
0,0,54,0,185714,Yes,F,PhD,56,Private,24610,6,SUV,6316,2,No,3,Urban,0,0,White
0,0,35,0,59387,No,M,High School,24,Private,20140,7,Minivan,27454,4,Yes,1,Urban,1,1,White
0,0,44,1,0,Yes,F,High School,38,Private,14460,10,SUV,0,0,No,0,Rural,1,1,Blue
0,0,60,0,13684,Yes,M,High School,5,Private,23600,1,Minivan,0,0,No,1,Urban,0,0,White
1,0,46,0,0,No,M,Bachelors,97,Commercial,18610,6,Van,0,0,No,2,Rural,0,1,Blue
1,0,52,0,83822,Yes,M,Masters,28,Commercial,16530,1,Van,5828,1,No,5,Urban,0,0,White
1,0,26,1,49485,Yes,F,Bachelors,23,Private,17800,8,Sports Car,5269,1,No,6,Urban,0,0,White
1,0,57,0,40264,No,M,High School,57,Commercial,19260,6,Van,0,0,Yes,3,Urban,0,1,Blue
1,0,30,0,34581,No,F,<High School,51,Private,16110,1,Minivan,3062,1,No,1,Urban,1,1,Blue
1,0,49,0,47513,No,M,Masters,16,Private,7620,6,Pickup,9921,3,No,3,Urban,0,1,White
0,0,42,0,17631,No,F,High School,35,Private,9250,4,Sports Car,6923,2,No,0,Rural,1,0,Blue
0,0,48,0,27401,Yes,M,High School,40,Private,9950,18,Minivan,0,0,No,0,Rural,1,0,White
0,0,61,1,92775,Yes,F,Masters,50,Commercial,10390,4,Sports Car,0,0,No,2,Urban,0,0,White
0,0,44,1,65914,No,M,Bachelors,45,Private,19860,6,Van,3474,1,No,3,Urban,0,0,White
0,0,46,0,0,Yes,M,High School,39,Commercial,24780,10,Panel Truck,6781,2,No,0,Rural,0,1,Blue
1,1,38,1,64160,No,M,High School,43,Private,21530,6,Van,1913,1,No,4,Urban,0,1,Blue
0,0,38,1,50978,No,M,Bachelors,5,Commercial,25080,3,Panel Truck,36473,1,Yes,7,Urban,0,0,White
0,1,40,1,31067,Yes,F,High School,78,Private,9640,1,SUV,0,0,No,0,Urban,0,0,White
0,0,45,0,52822,No,M,Masters,14,Private,6400,4,Minivan,0,0,No,0,Urban,0,1,White
0,0,42,1,63181,Yes,F,Bachelors,45,Commercial,5700,11,Sports Car,0,0,No,0,Rural,0,0,Blue
0,0,46,0,49917,Yes,F,<High School,36,Private,18980,14,SUV,0,0,No,1,Urban,0,0,Blue
0,0,33,1,51179,Yes,M,Bachelors,5,Commercial,19050,4,Van,0,0,No,0,Rural,0,0,White
0,0,36,0,6848,Yes,F,High School,46,Private,15020,1,Minivan,0,0,No,0,Rural,0,1,Blue
0,0,51,0,107209,Yes,F,PhD,58,Commercial,17320,1,Pickup,0,0,No,2,Urban,0,0,White
0,0,38,1,16596,Yes,F,<High School,47,Private,7120,13,Sports Car,0,0,No,0,Rural,0,0,White
